lateral_hori_stiffness,lateral_verti_stiffness,diagonal_stiffness,tip_dx,tip_dy,tip_dz,tip_disp_norm
3672,711,8345,0.0011760827032021859,0.022906443275477285,0.00024290973174367902,0.02293790136859093
3672,711,9383,0.0011475078296830366,0.022641360801979257,0.00028292272278684916,0.022672186450619528
3672,711,10551,0.0011217141317600432,0.022404428653189274,0.0003184564596783179,0.02243475162300554
3672,711,11864,0.001098613434895146,0.022194682786953062,0.00034984182602304514,0.022224609890750337
3672,711,13340,0.0010780605877052651,0.022010849300174128,0.00037772013102788105,0.022040471275431545
3672,711,15000,0.00105991269647282,0.02185154989823544,0.0004025711533764964,0.02188094402471585
3672,799,500,0.05915210077623197,0.10828935871887233,-0.04272012215196852,0.13057781233680255
3672,799,562,0.007867076082335778,0.04920717626047566,-0.015505836449260624,0.052188773175904396
3672,799,632,0.004925993103855303,0.043144875219975516,-0.00891326043263796,0.044330484740712196
3672,799,711,0.003917200340100707,0.04025650606582035,-0.006278544312749101,0.04093105004540037
3672,799,799,0.00335089166498978,0.038162768086714705,-0.004781053161133864,0.03860678453744182
3672,799,899,0.00296298900929165,0.03642190015584709,-0.003767340600649316,0.03673590845525639
3672,799,1011,0.0026772349839794263,0.0349273147160869,-0.0030321993272496295,0.03516076127156801
3672,799,1136,0.0024557938562226322,0.03361707423958785,-0.002470718258618221,0.033797086451463405
3672,799,1278,0.0022750957589613707,0.03243299157881706,-0.002018987872620559,0.03257531758085946
3672,799,1437,0.0021261522170992198,0.03136990196293546,-0.0016525655316573795,0.03148527029026239
3672,799,1616,0.0020001254322045137,0.0304039727336421,-0.0013486745619949447,0.03049952430459819
3672,799,1817,0.0018919388913556379,0.029524369999343863,-0.0010943406879839745,0.02960515897893739
3672,799,2043,0.001797565499935705,0.02871914640021705,-0.0008794082910548173,0.028788782027484857
3672,799,2297,0.0017142391273912705,0.02798003830108344,-0.0006968130958138197,0.028041160953257146
3672,799,2583,0.0016397492313690587,0.027298794661834328,-0.0005407979112768135,0.027353344035265802
3672,799,2904,0.0015727738309720685,0.026671785011419633,-0.00040748647154620343,0.02672122337100741
3672,799,3265,0.001511993699087999,0.02609284938202179,-0.0002930748403771055,0.026138263268262848
3672,799,3672,0.0014564155604950835,0.025556933768658044,-0.0001945300781104331,0.025599137717737988
