lateral_hori_stiffness,lateral_verti_stiffness,diagonal_stiffness,total_twist_deg,twist_0_1_deg,twist_1_2_deg
300,549,549,104.92853160340044,51.731955718129484,53.196575885270946
300,549,619,101.83038832175292,50.98495451524788,50.84543380650504
300,549,699,98.72576608082512,50.2306898300192,48.49507625080592
300,549,789,112.07287137520382,54.357798008292605,57.71507336691121
300,549,890,110.25126824481276,53.64547666171349,56.605791583099275
300,549,1005,108.8375286137749,53.110340344220816,55.72718826955406
300,549,1134,104.47292243748964,51.62634021177012,52.846582225719516
300,549,1280,82.8180023327685,44.338787410231475,38.479214922537025
300,549,1444,78.63208622512053,40.511636849913984,38.120449375206555
300,549,1630,71.93728178935629,36.3499805666892,35.5873012226671
300,549,1839,60.989693635988935,29.597963331754926,31.391730304234002
300,549,2076,51.361000163555076,24.84143807226481,26.51956209129027
300,549,2343,43.76959140296624,21.22655801999656,22.543033382969682
300,549,2644,37.821657753547306,18.324040856157186,19.497616897390124
300,549,2984,32.93114107973671,15.917268988841277,17.013872090895433
300,549,3368,28.82313149006897,13.885222605281612,14.937908884787356
300,549,3800,25.337805982186524,12.153345643301876,13.184460338884646
300,549,4289,22.334980010373577,10.655679659051602,11.679300351321976
300,549,4840,19.743319759565896,9.359111654345408,10.38420810522049
300,549,5463,17.488100193939584,8.228001368690617,9.260098825248967
300,549,6165,15.525724470335717,7.241603067025197,8.28412140331052
300,549,6957,13.811366074021308,6.378172795256172,7.4331932787651365
300,549,7851,12.310133778586852,5.620709428438999,6.689424350147853
300,549,8861,10.99279904835407,4.954894138066875,6.037904910287195
300,549,10000,9.837729554944945,4.370132198734021,5.467597356210922
300,619,300,113.25200010468897,54.411044016435966,58.84095608825301
300,619,338,111.40011512786626,53.71820990813844,57.68190521972781
300,619,382,109.42518252013353,52.96044500646074,56.464737513672794
300,619,431,107.42489283023463,52.22520596140839,55.19968686882624
300,619,486,105.07642109504529,51.50190558613402,53.57451550891127
300,619,549,102.27285484801004,50.82780001383288,51.44505483417715
300,619,619,99.5314510613194,50.1580785543393,49.373372506980104
300,619,699,96.76545340895755,49.482608361966896,47.282845046990666
300,619,789,110.70969718104438,53.77150660159028,56.938190579454094
300,619,890,109.39838661073858,53.27248409828023,56.12590251245836
300,619,1005,108.7848368640768,53.05497381653797,55.72986304753883
300,619,1134,89.91713952503379,46.504036235555475,43.41310328947833
300,619,1280,81.0403359642625,42.86000888322306,38.18032708103945
300,619,1444,77.84452534172574,39.91894415008056,37.925581191645186
300,619,1630,71.30904251716284,35.84724768068348,35.46179483647936
300,619,1839,60.397411397439114,29.39325040927961,31.0041609881595
300,619,2076,50.653218770579784,24.735430165906436,25.917788604673348
300,619,2343,43.30286941085802,21.17009466281613,22.132774748041893
300,619,2644,37.44087277743997,18.297091137977226,19.143781639462745
300,619,2984,32.60298795562463,15.907937332680623,16.695050622944002
300,619,3368,28.52879638088347,13.885539175856337,14.643257205027135
300,619,3800,25.063736025438033,12.159455799453967,12.904280225984067
300,619,4289,22.071796444722594,10.66513244597504,11.406663998747558
